universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,department,researchDirection,reexaminationLine,plannedEnrollment,remarks,admissionYear,sourceName,sourceUrl,sourceYear
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,自动化科学与工程学院,（01）控制工程,305,105,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。本专业不分方向招生。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,自动化科学与工程学院,（02）人工智能,305,105,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。本专业不分方向招生。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,自动化科学与工程学院,（01）控制工程,305,34,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2025
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,自动化科学与工程学院,（01）控制工程,305,30,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2024
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④814自动化信号综合,自动化科学与工程学院,01 控制工程,305,104,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2023
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论,自动化科学与工程学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2022
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(824)普通物理(含力、热、电、光学),物理与光电学院,（01）光电信息工程,305,17,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(824)普通物理(含力、热、电、光学),物理与光电学院,（01）光电信息工程,305,8,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2025
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,吴贤铭智能工程学院,（01）控制工程,305,22,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,吴贤铭智能工程学院,（01）控制工程,305,2,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2025
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(814)自动化信号综合,吴贤铭智能工程学院,（01）控制工程,305,5,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2024
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④814自动化信号综合,吴贤铭智能工程学院,01 控制工程,305,5,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2023
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论,吴贤铭智能工程学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2022
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,微电子学院,（01）集成电路工程,305,64,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(838)电子技术基础(含数字与模拟电路),微电子学院,（01）集成电路工程,305,30,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2025
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(838)电子技术基础(含数字与模拟电路),微电子学院,（01）集成电路工程,305,22,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2024
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④838电子技术基础(含数字与模拟电路),微电子学院,01 集成电路工程,305,39,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2023
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论,微电子学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2022
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,未来技术学院,（02）大数据技术与工程,305,29,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。本专业不分方向招生。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,未来技术学院,（01）人工智能,305,29,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。本专业不分方向招生。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2026
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,未来技术学院,（01）不区分研究方向,305,9,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2025
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,未来技术学院,（01）电子与通信工程,305,4,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2024
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④811信号与系统,未来技术学院,01 电子与通信工程,305,20,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2023
华南理工大学,广东,085400,电子信息,专硕,FULL_TIME,①101思想政治理论,未来技术学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20467,2022
华南理工大学,广东,085403,集成电路工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(811)信号与系统,集成电路学院,（01）集成电路工程普通班,305,45,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20470,2026
华南理工大学,广东,085403,集成电路工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(838)电子技术基础(含数字与模拟电路),集成电路学院,（01）集成电路工程普通班,305,6,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20470,2025
华南理工大学,广东,085403,集成电路工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(838)电子技术基础(含数字与模拟电路),集成电路学院,（01）不区分研究方向,305,2,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20470,2024
华南理工大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机科学与工程学院,（01）不区分研究方向,305,65,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20471,2026
华南理工大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机科学与工程学院,（01）不区分研究方向,305,34,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20471,2025
华南理工大学,广东,085404,计算机技术,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,计算机科学与工程学院,（01）不区分研究方向,305,8,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20471,2024
华南理工大学,广东,085404,计算机技术,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④408计算机学科专业基础,计算机科学与工程学院,01 不区分研究方向,305,108,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20471,2023
华南理工大学,广东,085404,计算机技术,专硕,FULL_TIME,①101思想政治理论,计算机科学与工程学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20471,2022
华南理工大学,广东,085405,软件工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,软件学院,（01）不区分研究方向,305,48,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20472,2026
华南理工大学,广东,085405,软件工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,软件学院,（01）不区分研究方向,305,11,统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yz.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20472,2025
华南理工大学,广东,085405,软件工程,专硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,软件学院,（01）不区分研究方向,305,7,*统考拟招生人数可能会根据国家下达计划、实际接收推免生人数及生源情况进行调整。复试科目等更多研究生招生信息请关注华南理工大学研究生招生网（https://yanzhao.scut.edu.cn/）。【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20472,2024
华南理工大学,广东,085405,软件工程,专硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④408计算机学科专业基础,软件学院,01 不区分研究方向,305,71,,2023,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20472,2023
华南理工大学,广东,085405,软件工程,专硕,FULL_TIME,①101思想政治理论,软件学院,,305,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/56/major/20472,2022
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(818)综合化学,生物医学工程学位评定分委员会,（04）生物材料,264,20,,2026,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2026
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(822)肿瘤放射物理,生物医学工程学位评定分委员会,（02）肿瘤放射物理,264,5,,2026,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2026
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（03）生物医学信号检测与仪器设计,264,7,,2026,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2026
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（01）生物医学成像与图像处理,264,48,,2026,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2026
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（03）生物医学信号检测与仪器设计,264,10,,2025,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2025
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(818)综合化学,生物医学工程学位评定分委员会,（04）生物材料,264,27,,2025,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2025
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(822)肿瘤放射物理,生物医学工程学位评定分委员会,（02）肿瘤放射物理,264,6,,2025,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2025
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（01）生物医学成像与图像处理,264,49,,2025,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2025
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（01）生物医学成像与图像处理,264,42,,2024,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2024
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（02）肿瘤放射物理,264,9,,2024,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2024
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(807)生物医学工程综合,生物医学工程学位评定分委员会,（03）生物医学信号检测与仪器设计,264,12,,2024,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2024
南方医科大学,广东,085409,生物医学工程,专硕,FULL_TIME,①(101)思想政治理论 ②(204)英语（二） ③(302)数学（二） ④(818)综合化学,生物医学工程学位评定分委员会,（04）生物材料,264,21,,2024,kaoyan.cn,https://www.kaoyan.cn/school/930/major/20476,2024
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（03）应用软件开发与测试,264,5,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2026
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）计算机系统软件与云计算，边缘计算,264,5,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2026
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）分布式系统与计算机网络,264,5,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2026
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（03）应用软件开发与测试,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2025
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）计算机系统软件与云计算，边缘计算,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2025
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）分布式系统与计算机网络,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2025
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（01）计算机系统软件与云计算，边缘计算,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2024
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（02）分布式系统与计算机网络,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2024
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（03）应用软件开发与测试,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2024
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④848计算机基础综合,信息科学技术学院,01计算机系统软件与云计算；02分布式系统与计算机网络；03应用软件开发与测试,264,,,2023,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2023
暨南大学,广东,081201,计算机系统结构,学硕,FULL_TIME,①101思想政治理论,信息科学技术学院,,264,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20365,2022
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）数据库与数据挖掘,264,3,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2026
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）密码学与信息安全,264,3,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2026
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）数据库与数据挖掘,264,5,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2025
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）密码学与信息安全,264,5,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2025
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（01）数据库与数据挖掘,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2024
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（02）密码学与信息安全,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2024
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①101思想政治理论 ②201英语一 ③301数学一 ④848计算机基础综合,信息科学技术学院,01人工智能；02数据库与数据挖掘；03密码学与信息安全,264,,,2023,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2023
暨南大学,广东,081202,计算机软件与理论,学硕,FULL_TIME,①101思想政治理论,信息科学技术学院,,264,,,2022,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20366,2022
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（03）计算机图形、图像,264,6,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2026
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）计算机网络与移动计算技术,264,6,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2026
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）数据库与数据挖掘,264,6,【招生人数为专业招生总数，非方向人数】,2026,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2026
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（04）计算机图形、图像,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2025
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（01）计算机网络与移动计算技术,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2025
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（02）数据库与数据挖掘,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2025
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(408)计算机学科专业基础,信息科学技术学院,（03）密码学与信息安全,264,3,【招生人数为专业招生总数，非方向人数】,2025,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2025
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（01）计算机网络与移动计算技术,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2024
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（02）数据库与数据挖掘,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2024
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（03）密码学与信息安全,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2024
暨南大学,广东,081203,计算机应用技术,学硕,FULL_TIME,①(101)思想政治理论 ②(201)英语（一） ③(301)数学（一） ④(848)计算机基础综合,信息科学技术学院,（04）计算机图形、图像,264,5,【招生人数为专业招生总数，非方向人数】,2024,kaoyan.cn,https://www.kaoyan.cn/school/155/major/20367,2024
